Time,Ask,Bid,AskVolume,BidVolume 
2015.01.02 07:33:04.260,1.20394,1.2039,1.5,1.17
2015.01.02 07:33:04.968,1.20394,1.20388,4.12,2.1
2015.01.02 07:33:05.486,1.20393,1.20389,1,1.06
2015.01.02 07:33:07.325,1.20393,1.2039,1,2.4
2015.01.02 07:33:07.477,1.20395,1.20391,3,1.54
2015.01.02 07:33:07.932,1.20397,1.20394,2.85,1
2015.01.02 07:33:08.438,1.20397,1.20394,1,1
2015.01.02 07:33:12.028,1.20399,1.20395,2.47,1
2015.01.02 07:33:12.534,1.20399,1.20396,1.54,1.5
2015.01.02 07:33:13.038,1.20398,1.20395,1,1.5
2015.01.02 07:33:13.765,1.20398,1.20394,1,2.25
2015.01.02 07:33:14.967,1.20398,1.20393,1.87,4.17
2015.01.02 07:33:15.330,1.20396,1.20392,1.5,4.17
2015.01.02 07:33:16.012,1.20396,1.20393,1,1
2015.01.02 07:33:17.991,1.20396,1.20392,1,3.04
2015.01.02 07:33:18.701,1.20396,1.20393,1,1
2015.01.02 07:33:20.171,1.20396,1.20392,1,2.29
2015.01.02 07:33:20.684,1.20396,1.20393,1,2.25
2015.01.02 07:33:20.988,1.20397,1.20395,2.25,1
2015.01.02 07:33:21.090,1.20394,1.20391,1,3.6
2015.01.02 07:33:21.595,1.20395,1.20392,2.25,1
2015.01.02 07:33:22.212,1.20395,1.20391,1.5,1.5
2015.01.02 07:33:22.317,1.20395,1.20393,1.5,1
2015.01.02 07:33:22.823,1.20396,1.20393,1,1.5
2015.01.02 07:33:25.557,1.20397,1.20393,1.5,1.5
2015.01.02 07:33:27.534,1.20396,1.20393,1,1.5
2015.01.02 07:33:27.837,1.20388,1.20386,1.12,2.1
2015.01.02 07:33:27.888,1.20386,1.20384,3.97,3.67
2015.01.02 07:33:27.989,1.20384,1.2038,1,5.25
2015.01.02 07:33:28.192,1.20381,1.2038,1,1.5
2015.01.02 07:33:28.445,1.20381,1.20377,1.5,1
2015.01.02 07:33:28.698,1.20381,1.20377,3,1
2015.01.02 07:33:29.002,1.20379,1.20375,2.25,3
2015.01.02 07:33:29.558,1.20379,1.20376,2.25,1
2015.01.02 07:33:31.160,1.20379,1.20378,1,1
2015.01.02 07:33:31.363,1.20385,1.20383,1,3.75
2015.01.02 07:33:31.464,1.20388,1.20383,2.29,5.29
2015.01.02 07:33:32.203,1.20388,1.20385,1.5,1
2015.01.02 07:33:34.757,1.2039,1.20386,3.6,1
2015.01.02 07:33:34.909,1.2039,1.20388,1.87,1
2015.01.02 07:33:35.416,1.2039,1.20386,5.25,3.45
2015.01.02 07:33:35.626,1.2039,1.20386,5.62,1.2
2015.01.02 07:33:37.963,1.20387,1.20385,1,1
2015.01.02 07:33:38.470,1.20387,1.20385,5.25,1
2015.01.02 07:33:39.366,1.20387,1.20384,5.25,1.5
2015.01.02 07:33:39.867,1.20386,1.20383,1.27,1.87
2015.01.02 07:33:41.991,1.20387,1.20383,1.12,4.72
2015.01.02 07:33:42.496,1.20388,1.20383,2.62,2.62
2015.01.02 07:33:42.799,1.20384,1.20382,2.25,1
2015.01.02 07:33:43.304,1.20384,1.20381,2.25,1.06
2015.01.02 07:33:47.224,1.20383,1.2038,1.37,5.1
2015.01.02 07:33:47.477,1.20379,1.20375,2.52,4.17
2015.01.02 07:33:47.737,1.20375,1.20373,1,1
2015.01.02 07:33:48.243,1.20375,1.20372,1,1.54
2015.01.02 07:33:49.434,1.20376,1.20373,1.5,1
2015.01.02 07:33:49.737,1.20377,1.20375,1.12,1.5
2015.01.02 07:33:50.242,1.20377,1.20374,1,3
2015.01.02 07:33:50.798,1.20377,1.20375,1.12,1
2015.01.02 07:33:51.832,1.20378,1.20376,1.43,1
2015.01.02 07:33:52.441,1.20379,1.20376,2.1,1
2015.01.02 07:33:55.506,1.20379,1.20377,1.17,1
2015.01.02 07:33:56.035,1.2038,1.20378,3.97,1
2015.01.02 07:33:56.594,1.2038,1.20378,3.79,1
2015.01.02 07:33:58.306,1.2038,1.20376,3.79,4.17
2015.01.02 07:33:58.826,1.2038,1.20377,3.75,1.06
2015.01.02 07:34:01.466,1.2038,1.20377,3.75,2.17
2015.01.02 07:34:01.971,1.2038,1.20377,3.75,1.06
2015.01.02 07:34:03.904,1.2038,1.20376,4.5,2.62
2015.01.02 07:34:07.578,1.2038,1.20377,3.75,1
2015.01.02 07:34:08.034,1.2038,1.20379,2.25,1.35
2015.01.02 07:34:08.086,1.20382,1.20379,1.54,2.85
2015.01.02 07:34:08.136,1.20383,1.20382,2.43,3.75
2015.01.02 07:34:08.444,1.20388,1.20385,1,3.75
2015.01.02 07:34:08.957,1.20388,1.20386,1,1.5
2015.01.02 07:34:09.525,1.20389,1.20386,1,2.25
2015.01.02 07:34:10.112,1.20389,1.20386,1,2.62
2015.01.02 07:34:12.377,1.20389,1.20386,1,2.62
2015.01.02 07:34:13.673,1.20388,1.20386,1,2.25
2015.01.02 07:34:15.447,1.20388,1.20387,1,1
2015.01.02 07:34:15.549,1.2039,1.20387,1.54,4.35
2015.01.02 07:34:16.398,1.20391,1.20387,2.67,2.25
2015.01.02 07:34:16.963,1.2039,1.20387,1,2.25
2015.01.02 07:34:20.134,1.20391,1.20387,3.04,2.62
2015.01.02 07:34:20.638,1.2039,1.20387,3,1.12
2015.01.02 07:34:28.715,1.2039,1.20388,1.5,1
2015.01.02 07:34:29.271,1.20393,1.20389,2.27,1
2015.01.02 07:34:29.423,1.20393,1.2039,1.06,1
2015.01.02 07:34:29.928,1.20393,1.20391,1,1
2015.01.02 07:34:30.764,1.20394,1.20391,1,1.5
2015.01.02 07:34:32.105,1.20393,1.20391,1,1.5
2015.01.02 07:34:32.849,1.20395,1.20394,2.67,1.12
2015.01.02 07:34:32.951,1.20398,1.20394,1.17,1.87
2015.01.02 07:34:33.759,1.20397,1.20394,1,1.87
2015.01.02 07:34:35.322,1.20395,1.20394,1,1.87
2015.01.02 07:34:35.373,1.20395,1.20392,1,4.5
2015.01.02 07:34:35.897,1.20394,1.20392,2.25,1
2015.01.02 07:34:40.677,1.20395,1.20393,3.37,1
2015.01.02 07:34:40.728,1.20397,1.20395,1.17,1
2015.01.02 07:34:41.133,1.204,1.20396,2.85,1.12
2015.01.02 07:34:45.414,1.20396,1.20395,2.85,2.62
2015.01.02 07:34:45.515,1.20395,1.20393,1.5,1.28
2015.01.02 07:34:45.668,1.20394,1.20391,1,1
2015.01.02 07:34:45.921,1.20396,1.20392,5.25,1
2015.01.02 07:34:46.073,1.20397,1.20394,1.06,1.5
2015.01.02 07:34:46.578,1.20398,1.20395,1,2.25
2015.01.02 07:34:48.241,1.20399,1.20395,1,3.75
2015.01.02 07:34:50.149,1.204,1.20395,4.54,3.75
2015.01.02 07:34:58.084,1.204,1.20395,3.04,6.6
2015.01.02 07:34:58.236,1.204,1.20396,1,2.62
2015.01.02 07:34:58.772,1.204,1.20396,1.5,3.75
2015.01.02 07:35:00.259,1.204,1.20396,1.5,4.87
2015.01.02 07:35:01.005,1.204,1.20396,1,3.75
2015.01.02 07:35:01.510,1.204,1.20397,1,1.12
2015.01.02 07:35:02.931,1.204,1.20396,2.85,3.37
2015.01.02 07:35:03.917,1.20401,1.20397,3.6,1.5
2015.01.02 07:35:04.797,1.20401,1.20397,2.1,1.12
2015.01.02 07:35:05.346,1.204,1.20396,1,3.75
2015.01.02 07:35:07.308,1.20401,1.20396,1.5,3.75
2015.01.02 07:35:07.963,1.20401,1.20397,1,1.5
2015.01.02 07:35:08.318,1.20402,1.20398,1.5,2.25
2015.01.02 07:35:08.622,1.20408,1.20406,1.28,1.5
2015.01.02 07:35:08.674,1.20411,1.20408,1.87,1
2015.01.02 07:35:08.826,1.2041,1.20408,1,1
2015.01.02 07:35:10.678,1.20411,1.20409,1,1
2015.01.02 07:35:10.832,1.20413,1.20411,1,1
2015.01.02 07:35:10.883,1.20415,1.20413,1.5,1
2015.01.02 07:35:10.934,1.20416,1.20413,1.54,1
2015.01.02 07:35:11.137,1.20414,1.20412,1,1
2015.01.02 07:35:11.643,1.20413,1.20412,1,1
2015.01.02 07:35:13.574,1.20414,1.20412,3,1
2015.01.02 07:35:13.828,1.20416,1.20413,1.5,2.25
2015.01.02 07:35:14.585,1.20415,1.20413,1,1.5
2015.01.02 07:35:15.434,1.20416,1.20413,1.24,2.62
2015.01.02 07:35:15.485,1.20416,1.20415,1.24,1
2015.01.02 07:35:15.789,1.20422,1.2042,1,1.87
2015.01.02 07:35:16.294,1.20423,1.20421,1,1
2015.01.02 07:35:16.346,1.20425,1.20421,4.16,1
2015.01.02 07:35:17.359,1.20425,1.20421,3.75,1
2015.01.02 07:35:17.563,1.20427,1.20424,2.89,5.85
2015.01.02 07:35:17.808,1.2043,1.20425,1.06,12.75
2015.01.02 07:35:18.213,1.2043,1.20427,1,6.22
2015.01.02 07:35:18.516,1.20433,1.20428,1.5,3.94
2015.01.02 07:35:18.618,1.20435,1.20429,2.25,5.66
2015.01.02 07:35:18.820,1.20433,1.20429,3,6.9
2015.01.02 07:35:19.326,1.20433,1.20429,1.5,1.5
2015.01.02 07:35:20.787,1.20433,1.20429,2.1,3.25
2015.01.02 07:35:21.293,1.20432,1.2043,1,1.12
2015.01.02 07:35:21.395,1.20435,1.2043,4.5,1.37
2015.01.02 07:35:23.210,1.20436,1.20434,1,1
2015.01.02 07:35:23.312,1.2044,1.20435,1.8,2.25
2015.01.02 07:35:23.826,1.20439,1.20435,1,4.12
2015.01.02 07:35:24.598,1.20439,1.20436,1,1
2015.01.02 07:35:25.103,1.20439,1.20436,1,1.5
2015.01.02 07:35:25.609,1.20439,1.20437,1,1
2015.01.02 07:35:26.116,1.2044,1.20437,1.5,1.5
2015.01.02 07:35:26.672,1.2044,1.20438,1,1.2
2015.01.02 07:35:27.260,1.2044,1.20437,1,3.07
2015.01.02 07:35:27.866,1.2044,1.20437,1,5.47
2015.01.02 07:35:28.119,1.20442,1.20438,2.25,1.37
2015.01.02 07:35:28.624,1.20441,1.20438,1,1.87
2015.01.02 07:35:29.396,1.20442,1.20437,1.5,2.62
2015.01.02 07:35:29.946,1.20441,1.20438,1,1.37
2015.01.02 07:35:30.607,1.20441,1.20438,1,3
2015.01.02 07:35:30.709,1.20444,1.20439,1.5,1.5
2015.01.02 07:35:31.733,1.20445,1.20439,4.91,3.94
2015.01.02 07:35:33.829,1.20445,1.2044,4.16,1.31
2015.01.02 07:35:41.375,1.20445,1.20441,4.91,1
2015.01.02 07:35:41.945,1.20443,1.20441,1,1
2015.01.02 07:35:49.950,1.20442,1.2044,1,2.44
2015.01.02 07:35:50.687,1.20443,1.20441,1,1
2015.01.02 07:35:52.006,1.20445,1.20442,4.2,1
2015.01.02 07:35:52.310,1.20446,1.20445,1,1.12
2015.01.02 07:35:52.815,1.20447,1.20444,1.5,1
2015.01.02 07:35:52.866,1.20446,1.20444,1,1
2015.01.02 07:35:52.968,1.20444,1.20442,1,2.25
2015.01.02 07:35:53.322,1.20443,1.20441,1,1
2015.01.02 07:35:54.330,1.20442,1.2044,1,4.87
2015.01.02 07:35:55.385,1.20443,1.2044,1,5.62
2015.01.02 07:35:55.689,1.20443,1.20442,1,1.5
2015.01.02 07:35:56.477,1.20445,1.20442,1,3.75
2015.01.02 07:35:56.578,1.20446,1.20444,1.5,1
2015.01.02 07:35:56.882,1.20444,1.20442,1,1.87
2015.01.02 07:35:56.933,1.20443,1.20442,1,1
2015.01.02 07:35:57.439,1.20444,1.20442,1,1.5
2015.01.02 07:35:57.743,1.20448,1.20444,1.37,1
2015.01.02 07:35:58.248,1.20445,1.20444,1,1
2015.01.02 07:35:58.956,1.20445,1.20443,1,2.25
2015.01.02 07:35:59.621,1.20445,1.20444,1,1.5
2015.01.02 07:36:00.078,1.20448,1.20447,1,1
2015.01.02 07:36:00.583,1.20447,1.20446,1,1.12
2015.01.02 07:36:01.219,1.20447,1.20445,1,7.69
2015.01.02 07:36:01.754,1.20447,1.20446,1,1.12
2015.01.02 07:36:02.410,1.20447,1.20445,1,3.94
2015.01.02 07:36:02.952,1.20447,1.20446,1,1.12
2015.01.02 07:36:03.758,1.20447,1.20445,1,6.19
2015.01.02 07:36:04.300,1.20447,1.20446,1,1.12
2015.01.02 07:36:05.441,1.20449,1.20447,1,1
2015.01.02 07:36:05.990,1.20448,1.20446,1,1.5
2015.01.02 07:36:06.500,1.20449,1.20447,1,1
2015.01.02 07:36:07.711,1.20448,1.20446,1,1.12
2015.01.02 07:36:08.316,1.20449,1.20447,1,1
2015.01.02 07:36:08.923,1.20448,1.20446,1,1
2015.01.02 07:36:12.461,1.20448,1.20447,1,1.12
2015.01.02 07:36:12.966,1.20449,1.20447,1,2.06
2015.01.02 07:36:13.497,1.20449,1.20447,1.5,1.25
2015.01.02 07:36:15.955,1.20449,1.20447,1.5,1.37
2015.01.02 07:36:16.466,1.20449,1.20447,1.5,1
2015.01.02 07:36:16.922,1.20451,1.20447,1.45,3.97
2015.01.02 07:36:20.869,1.20449,1.20448,1,1.87
2015.01.02 07:36:21.375,1.20449,1.20447,1,2.81
2015.01.02 07:36:21.678,1.20451,1.2045,1.5,1
2015.01.02 07:36:22.186,1.20451,1.20449,1,1.12
2015.01.02 07:36:22.692,1.20452,1.2045,1.5,4.5
2015.01.02 07:36:23.198,1.20453,1.20451,1,1.12
2015.01.02 07:36:26.036,1.20455,1.20451,6.07,1.37
2015.01.02 07:36:28.270,1.20453,1.20451,1,1.12
2015.01.02 07:36:36.926,1.20452,1.2045,1,3
2015.01.02 07:36:44.992,1.20451,1.20449,1,1.62
2015.01.02 07:36:48.932,1.20453,1.20449,1.5,1.62
2015.01.02 07:36:49.437,1.20452,1.2045,1,1.87
2015.01.02 07:36:49.795,1.20448,1.20447,1,2.25
2015.01.02 07:36:49.947,1.20447,1.20446,1.5,1.06
2015.01.02 07:36:50.048,1.20445,1.20443,1,2.62
2015.01.02 07:36:50.571,1.20445,1.20442,1,1.62
2015.01.02 07:36:51.077,1.20444,1.20442,1,1.37
2015.01.02 07:36:51.684,1.20444,1.20442,1.5,2.25
2015.01.02 07:36:52.190,1.20443,1.20442,1,1.5
2015.01.02 07:36:54.007,1.20444,1.20442,1,1.5
2015.01.02 07:36:54.210,1.20444,1.20441,3.75,1.92
2015.01.02 07:36:54.463,1.20444,1.20442,3.75,1.37
2015.01.02 07:36:56.886,1.20443,1.20441,1,1
2015.01.02 07:37:00.078,1.20442,1.20441,1,1.5
2015.01.02 07:37:00.382,1.20442,1.20441,1,1.87
2015.01.02 07:37:00.483,1.20441,1.20438,1,2.1
2015.01.02 07:37:00.586,1.2044,1.20438,1,1.12
2015.01.02 07:37:01.117,1.2044,1.20436,1,3.56
2015.01.02 07:37:01.665,1.2044,1.20436,1,2.62
2015.01.02 07:37:04.775,1.20441,1.20437,2.25,1
2015.01.02 07:37:04.826,1.20444,1.20442,3.75,2.5
2015.01.02 07:37:04.879,1.20444,1.20443,1,1.5
2015.01.02 07:37:04.981,1.20444,1.20441,1,1.12
2015.01.02 07:37:05.032,1.20442,1.2044,1,1.87
2015.01.02 07:37:07.434,1.20442,1.20439,2.25,1.87
2015.01.02 07:37:14.669,1.20441,1.20437,2.1,3.37
2015.01.02 07:37:15.175,1.2044,1.20437,1.5,1.87
2015.01.02 07:37:16.235,1.20441,1.20437,4.5,3.37
2015.01.02 07:37:18.946,1.2044,1.20437,1,3.37
2015.01.02 07:37:23.341,1.2044,1.20439,1,1
2015.01.02 07:37:32.713,1.20443,1.2044,1,1
2015.01.02 07:37:32.764,1.20442,1.2044,1,1
2015.01.02 07:37:33.269,1.20443,1.20441,1,1
2015.01.02 07:37:33.673,1.20445,1.20443,1,1.12
2015.01.02 07:37:33.726,1.20445,1.20443,1,1.87
2015.01.02 07:37:33.778,1.20447,1.20445,1.5,1
2015.01.02 07:37:33.829,1.20445,1.20443,1,1
2015.01.02 07:37:38.214,1.20446,1.20445,1,1
2015.01.02 07:37:42.004,1.20449,1.20445,1.5,1.5
2015.01.02 07:37:45.044,1.20448,1.20445,1,1.5
2015.01.02 07:37:49.084,1.20445,1.20442,1.37,9.59
2015.01.02 07:37:49.287,1.2044,1.20437,2.25,1.37
2015.01.02 07:37:49.693,1.20442,1.20437,2.25,1.87
2015.01.02 07:37:50.198,1.20442,1.20437,2.25,2.7
2015.01.02 07:37:50.705,1.20442,1.20437,1.5,2.7
2015.01.02 07:37:51.320,1.20442,1.20437,1.5,3.45
2015.01.02 07:38:02.382,1.20442,1.20438,2.25,1.12
2015.01.02 07:38:04.376,1.20442,1.20437,3,3
2015.01.02 07:38:08.240,1.20442,1.20438,3,1
2015.01.02 07:38:08.745,1.20442,1.20437,3,3
2015.01.02 07:38:14.645,1.20442,1.20438,3,1
2015.01.02 07:38:15.298,1.20442,1.20437,2.25,3.75
2015.01.02 07:38:15.803,1.20442,1.20438,2.25,1
2015.01.02 07:38:24.565,1.20442,1.20438,1.87,3.37
2015.01.02 07:38:24.870,1.20447,1.20445,1.54,1
2015.01.02 07:38:25.375,1.20446,1.20443,2.25,2.62
2015.01.02 07:38:26.032,1.20447,1.20444,1,1.5
2015.01.02 07:38:30.559,1.20446,1.20443,2.62,3.37
2015.01.02 07:38:31.064,1.20446,1.20444,3.22,1
2015.01.02 07:38:31.268,1.2045,1.20448,1.24,1
2015.01.02 07:38:31.572,1.20455,1.20454,2.48,1.12
2015.01.02 07:38:31.724,1.20457,1.20454,1,5.47
2015.01.02 07:38:32.027,1.20459,1.20456,1,1.12
2015.01.02 07:38:34.996,1.20459,1.20456,1,2.25
2015.01.02 07:38:36.918,1.20459,1.20456,1,2.25
2015.01.02 07:38:42.666,1.20458,1.20456,1,1.5
2015.01.02 07:38:57.066,1.20459,1.20456,1.5,1
2015.01.02 07:38:59.353,1.20459,1.20456,1,2.62
2015.01.02 07:38:59.656,1.20462,1.20461,1,1.5
2015.01.02 07:38:59.707,1.20464,1.20462,3,1
2015.01.02 07:39:00.212,1.20464,1.20461,1,1
2015.01.02 07:39:00.718,1.20465,1.20461,1,1.87
2015.01.02 07:39:00.920,1.20465,1.20463,1,1
2015.01.02 07:39:01.021,1.20465,1.20461,1,1.87
2015.01.02 07:39:01.527,1.20465,1.20462,1.5,1
2015.01.02 07:39:02.063,1.20465,1.20461,1.5,1.87
2015.01.02 07:39:02.571,1.20465,1.20462,1,1.87
2015.01.02 07:39:03.355,1.20466,1.20462,3.37,1.87
2015.01.02 07:39:03.886,1.20466,1.20463,1.31,1.5
2015.01.02 07:39:04.726,1.20466,1.20462,4.27,1.87
2015.01.02 07:39:08.211,1.20465,1.20462,1,1.12
2015.01.02 07:39:08.716,1.20464,1.20462,2.25,1.12
2015.01.02 07:39:09.271,1.20464,1.20463,1,1.12
2015.01.02 07:39:09.373,1.20467,1.20465,3.04,1.37
2015.01.02 07:39:09.475,1.20468,1.20466,1.54,1.5
2015.01.02 07:39:10.434,1.20468,1.20466,2.1,1
2015.01.02 07:39:10.486,1.20467,1.20464,2.25,1.12
2015.01.02 07:39:14.056,1.20465,1.20464,1,1
2015.01.02 07:39:14.562,1.20464,1.20462,2.25,1.37
2015.01.02 07:39:22.078,1.20464,1.20462,2.25,1.12
2015.01.02 07:39:31.046,1.20464,1.20461,2.25,1.5
2015.01.02 07:39:34.602,1.20464,1.20461,1.5,4.87
2015.01.02 07:39:35.146,1.20465,1.20462,2.25,3.37
2015.01.02 07:39:35.682,1.20464,1.20462,1,3.37
2015.01.02 07:39:35.885,1.20466,1.20463,2.02,1
2015.01.02 07:39:36.411,1.20467,1.20464,1,2.62
2015.01.02 07:39:36.463,1.20469,1.20465,1,1.5
2015.01.02 07:39:37.020,1.20468,1.20465,1,1.5
2015.01.02 07:39:37.072,1.20466,1.20465,2.47,1
2015.01.02 07:39:37.603,1.20467,1.20464,1.72,1
2015.01.02 07:39:38.123,1.20467,1.20465,1,1
2015.01.02 07:39:39.306,1.20468,1.20465,1.5,1
2015.01.02 07:39:39.813,1.20469,1.20466,1,1
2015.01.02 07:39:40.833,1.20469,1.20465,1,4.5
2015.01.02 07:39:41.339,1.2047,1.20465,4.5,2.25
2015.01.02 07:39:46.136,1.2047,1.20465,3.37,3
2015.01.02 07:39:46.823,1.20469,1.20467,1,1
2015.01.02 07:39:47.475,1.20469,1.20465,1,2.25
2015.01.02 07:39:48.595,1.20469,1.20467,1,2.1
2015.01.02 07:39:49.120,1.2047,1.20467,1,1.12
2015.01.02 07:39:49.372,1.20469,1.20465,1,3
2015.01.02 07:39:49.879,1.20468,1.20465,1,2.25
2015.01.02 07:39:55.277,1.20467,1.20465,1,1.5
2015.01.02 07:40:01.388,1.20466,1.20465,1.35,1.5
2015.01.02 07:40:01.541,1.20465,1.20463,3.75,4.12
2015.01.02 07:40:02.054,1.20465,1.20464,2.25,3
2015.01.02 07:40:02.718,1.20466,1.20464,4.96,3
2015.01.02 07:40:09.658,1.20466,1.20463,3.61,4.5
2015.01.02 07:40:13.067,1.20467,1.20464,1.54,2.25
2015.01.02 07:40:20.012,1.20469,1.20464,3.22,2.62
2015.01.02 07:40:25.362,1.20466,1.20464,2.1,2.62
2015.01.02 07:40:25.868,1.20467,1.20464,1.12,2.25
2015.01.02 07:40:32.441,1.20468,1.20464,1.54,2.25
2015.01.02 07:40:35.409,1.20468,1.20465,1.06,1.75
2015.01.02 07:40:35.914,1.20469,1.20465,2.29,2
2015.01.02 07:40:36.319,1.20467,1.20464,1,2.25
2015.01.02 07:40:36.834,1.20468,1.20464,1.54,2.25
2015.01.02 07:40:39.734,1.20465,1.20463,2.5,1.75
2015.01.02 07:40:39.837,1.20464,1.20462,1.5,1
2015.01.02 07:40:39.938,1.20464,1.2046,2.25,4.12
2015.01.02 07:40:43.865,1.20463,1.2046,1,1
2015.01.02 07:40:44.369,1.20462,1.20459,1,1
2015.01.02 07:40:44.915,1.20463,1.20459,1.5,1
2015.01.02 07:40:49.090,1.20462,1.20459,1,1
2015.01.02 07:40:49.777,1.20462,1.20458,1,3
2015.01.02 07:40:50.850,1.20461,1.20458,1,2.25
2015.01.02 07:40:51.809,1.20462,1.20458,1,2.25
2015.01.02 07:40:52.742,1.20462,1.20458,2.85,2.25
2015.01.02 07:40:53.348,1.20461,1.2046,1.5,1
2015.01.02 07:40:55.466,1.20462,1.2046,1,1.5
2015.01.02 07:40:55.971,1.20463,1.2046,3,1
2015.01.02 07:40:56.679,1.20463,1.20461,1,1
2015.01.02 07:40:59.208,1.20463,1.2046,1,1
2015.01.02 07:41:00.118,1.20463,1.20458,1.87,3
2015.01.02 07:41:00.636,1.20462,1.20458,1,3
2015.01.02 07:41:01.712,1.20461,1.20458,1,1.87
2015.01.02 07:41:02.220,1.20462,1.20458,1.5,1.87
2015.01.02 07:41:06.918,1.20461,1.20458,1,1.87
2015.01.02 07:41:12.584,1.20462,1.20458,2.25,1.87
2015.01.02 07:41:13.554,1.20461,1.20458,1,1.87
2015.01.02 07:41:19.759,1.2046,1.20458,1.87,1.12
2015.01.02 07:41:38.433,1.20461,1.20458,1,1
2015.01.02 07:41:39.189,1.20462,1.20458,4.12,1
2015.01.02 07:41:40.287,1.2046,1.20458,1.5,1
2015.01.02 07:41:43.867,1.2046,1.20456,1.5,4.5
2015.01.02 07:41:45.559,1.20458,1.20456,3.1,1.87
2015.01.02 07:41:45.763,1.20453,1.20452,1,1
2015.01.02 07:41:45.916,1.20452,1.2045,1,1
2015.01.02 07:41:45.968,1.2045,1.20448,1,4.87
2015.01.02 07:41:46.070,1.20448,1.20446,1,2.25
2015.01.02 07:41:46.171,1.20445,1.20443,1,3.75
2015.01.02 07:41:46.273,1.20443,1.20441,1,3
2015.01.02 07:41:47.536,1.20444,1.20442,1.5,1.27
2015.01.02 07:41:47.940,1.20446,1.20442,1.5,2.02
2015.01.02 07:41:49.818,1.20444,1.20442,1,1
2015.01.02 07:41:50.323,1.20443,1.2044,1.5,3.19
2015.01.02 07:41:52.908,1.20443,1.2044,1,2.85
2015.01.02 07:41:52.960,1.20443,1.20442,1,2.25
2015.01.02 07:41:53.061,1.20446,1.20445,1,1
2015.01.02 07:41:53.112,1.20447,1.20445,1.54,1
2015.01.02 07:41:53.617,1.20448,1.20445,1,1
2015.01.02 07:41:55.585,1.20448,1.20446,1,1
2015.01.02 07:41:56.232,1.20449,1.20446,1,1
2015.01.02 07:41:57.838,1.2045,1.20446,3.37,1
2015.01.02 07:42:04.977,1.2045,1.20445,1.87,1.87
2015.01.02 07:42:09.719,1.2045,1.20446,1.87,1
2015.01.02 07:42:20.913,1.2045,1.20446,3.37,1.12
2015.01.02 07:42:21.268,1.20449,1.20444,1.5,3
2015.01.02 07:42:21.420,1.20448,1.20444,1.87,1.12
2015.01.02 07:42:22.995,1.20447,1.20445,1,1
2015.01.02 07:42:23.501,1.20448,1.20445,1,1
2015.01.02 07:42:35.237,1.20448,1.20444,1,3
2015.01.02 07:42:36.887,1.20449,1.20444,1.5,3
2015.01.02 07:42:38.866,1.20449,1.20446,1.5,1
2015.01.02 07:42:43.055,1.20449,1.20447,1,1.5
2015.01.02 07:42:44.039,1.2045,1.20447,1.12,1.5
2015.01.02 07:42:49.814,1.20449,1.20447,1,1
2015.01.02 07:42:50.320,1.20451,1.20447,1.37,3
2015.01.02 07:42:50.837,1.20451,1.20447,1,2.25
2015.01.02 07:42:54.007,1.20451,1.20448,1,1
2015.01.02 07:42:57.674,1.20451,1.20447,1,3
2015.01.02 07:43:03.870,1.20446,1.20445,1.35,1.12
2015.01.02 07:43:03.921,1.20445,1.20444,1,1.12
2015.01.02 07:43:04.022,1.20445,1.20443,4.5,1.5
2015.01.02 07:43:04.225,1.20448,1.20443,2.25,5.25
2015.01.02 07:43:04.276,1.20448,1.20445,1.5,1
2015.01.02 07:43:04.780,1.20449,1.20446,1.37,1
2015.01.02 07:43:04.831,1.2045,1.20446,1.12,1
2015.01.02 07:43:05.336,1.2045,1.20446,1.5,1.37
2015.01.02 07:43:05.907,1.2045,1.20446,1.5,1
2015.01.02 07:43:12.231,1.2045,1.20445,1.5,1.5
2015.01.02 07:43:12.534,1.2045,1.20447,1,1
2015.01.02 07:43:21.845,1.2045,1.20446,1,1.5
2015.01.02 07:43:25.828,1.20451,1.20448,1.5,1
2015.01.02 07:43:26.332,1.20451,1.20448,1,1
2015.01.02 07:43:38.152,1.20451,1.20447,2.1,1.5
2015.01.02 07:43:40.268,1.2045,1.20448,1.5,1
2015.01.02 07:43:44.977,1.2045,1.20447,1,1.12
2015.01.02 07:43:50.224,1.20447,1.20446,2.1,2.25
2015.01.02 07:43:50.377,1.20445,1.20441,5.62,1.87
2015.01.02 07:43:51.136,1.20445,1.20444,1.5,1
2015.01.02 07:43:51.288,1.20449,1.20444,1.12,5.62
2015.01.02 07:43:51.793,1.20451,1.20445,1.5,3.37
2015.01.02 07:43:53.106,1.2045,1.20445,1,3
2015.01.02 07:43:53.207,1.2045,1.20445,1.12,1.87
2015.01.02 07:43:53.717,1.20449,1.20445,1,1.87
2015.01.02 07:43:54.475,1.20449,1.20446,1,1
2015.01.02 07:43:54.989,1.20449,1.20445,1,2.62
2015.01.02 07:43:56.783,1.20449,1.20446,1,1
2015.01.02 07:43:57.294,1.2045,1.20446,1.12,1
2015.01.02 07:43:58.871,1.20447,1.20445,1,2.62
2015.01.02 07:43:59.025,1.20444,1.20443,3,1
2015.01.02 07:43:59.530,1.20445,1.20442,6.75,1
2015.01.02 07:44:00.053,1.20445,1.20443,5.25,1
2015.01.02 07:44:00.581,1.20446,1.20444,1.27,1
2015.01.02 07:44:00.633,1.20447,1.20445,1.5,1.5
2015.01.02 07:44:00.987,1.2045,1.20446,1.12,1.5
2015.01.02 07:44:02.272,1.2045,1.20447,1.12,1
2015.01.02 07:44:04.088,1.2045,1.20446,1.12,2.25
